Planos de Saúde Contratos de Consumo DIREITO DO CONSUMIDOR Perdas e Danos Inadimplemento Obrigações DIREITO CIVIL Indenização por Dano Moral Responsabilidade do Fornecedor Indenização por Dano Material Antecipação de Tutela / Tutela Específica Processo e Procedimento DIREITO PROCESSUAL CIVIL E DO TRABALHO Obrigação de Fazer / Não Fazer Liquidação / Cumprimento / Execução
Multa de 40% do FGTS Verbas Rescisórias Rescisão do Contrato de Trabalho DIREITO DO TRABALHO Anotação / Baixa / Retificação CTPS Contrato Individual de Trabalho Adicional de Horas Extras Sistema Remuneratório e Benefícios Servidor Público Civil DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO FGTS Prescrição
DESCONTOS SALARIAIS DIREITO DO TRABALHO DISPENSA DE SERVIÇO Rescisão Indireta Rescisão do Contrato de Trabalho
Assédio Moral Indenizaçao por Dano Moral Responsabilidade Civil do Empregador DIREITO DO TRABALHO Contrato de Experiência - Nulidade Contrato Por Prazo Determinado Contrato Individual de Trabalho Reversão / Retorno ao Cargo Efetivo Alteração Contratual ou das Condições de Trabalho Multa de 40% do FGTS Verbas Rescisórias Rescisão do Contrato de Trabalho Rescisão Indireta AVISO PRÉVIO Assistência Judiciária Gratuita Partes e Procuradores DIREITO PROCESSUAL CIVIL E DO TRABALHO Adicional de Horas Extras Sistema Remuneratório e Benefícios Servidor Público Civil DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO Adjudicação Licitações Honorários Advocatícios Sucumbência
Consulta Tratamento médico-hospitalar Pública DIREITO DA SAÚDE Internação involuntária Mental
Horas Extras Acidente de Trabalho Acidente de Trabalho Assédio Moral Equiparação Salarial Indenização por Dano Estético Intervalo Intrajornada Salário In Natura Verbas Rescisórias
DIREITO PROCESSUAL CIVIL E DO TRABALHO Diligências Objetos de cartas precatórias/de ordem RITO ORDINÁRIO (985) Reclamação Trabalhista Reclamação Trabalhista nº 0000238-05.2016.5.22.0103
Descontos Salariais - Devolução Remuneração
Duplicata Espécies de Títulos de Crédito Obrigações DIREITO CIVIL Inclusão Indevida em Cadastro de Inadimplentes Indenização por Dano Moral Responsabilidade do Fornecedor DIREITO DO CONSUMIDOR Antecipação de Tutela / Tutela Específica Processo e Procedimento DIREITO PROCESSUAL CIVIL E DO TRABALHO Sustação de Protesto Títulos de Crédito
Acordo e Convenção Coletivos de Trabalho DIREITO DO TRABALHO Horas Extras Duração do Trabalho Bancários Categoria Profissional Especial Enquadramento Regime Estatutário Servidor Público Civil DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO Isonomia Sistema Remuneratório e Benefícios Militar Multa Condomínio em Edifício Propriedade Coisas DIREITO CIVIL
Anulação de Débito Fiscal Crédito Tributário DIREITO TRIBUTÁRIO Dívida Ativa Indenização por Dano Moral Responsabilidade da Administração DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO
Adicional Noturno Duração do Trabalho DIREITO DO TRABALHO Multa do Artigo 467 da CLT Verbas Rescisórias Rescisão do Contrato de Trabalho Multa do Artigo 477 da CLT Piso Salarial da Categoria / Salário Mínimo Profissional Salário / Diferença Salarial Remuneração
